idsubproduto,nome_produto,descrsecao,descrgrupo,descrsubgrupo,descricao_produto,especificacao_tecnica,pagina_web,manual,fotos
426,ARCO DE SERRA STANLEY 15-555 PROF *,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA,"O Arco de Serra Ajustável Pro 12"" da Stanley é ideal para cortes precisos e eficientes, com estrutura em aço preparado e componentes em poliamida. Suporta tensão de até 115 lb (52 kg) e é ajustável para lâminas de 8"", 10"" e 12"".","Comprimento: 12"" (305mm); Capacidade de Carga: Até 115lb (52Kg); Ajustável para lâminas de 8"", 10"" e 12""; Eixo giratório para posicionar a lâmina a 90°; Empunhadura de borracha; Indicado para uso profissional.",https://www.redepro.com/p/6516717/arco-de-serra-ajustavel-profissional-12-stanley-15-555,https://pt.scribd.com/document/697291402/STST1825,https://www.gravex.com.br/p/6516717/arco-de-serra-ajustavel-profissional-12-stanley-15-555 | https://www.lojadomecanico.com.br/produto/80027/2/562/arco-de-serra-ajustavel-12-pol-pro-stanley-15-555 | https://www.universodasferragens.com.br/2778/arco-serra-15-555-stanley
440,"ARCO DE SERRA STARRET BS 12"" ARCO 140 *",ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA,"O Arco de Serra Starrett 12"" BS140 é uma ferramenta manual compacta e resistente, ideal para cortes precisos em locais de difícil acesso. Possui cabo anatômico e arco tubular leve.","Comprimento total do arco: 12"" (300mm); Profundidade: 3.1/2"" (89mm); Peso: 0,34 kg; Dimensões: 0,46 × 0,125 × 0,019 cm; Material do cabo: plástico; Material da lâmina: aço carbono; Comprimento da lâmina: 30.48cm.",https://www.lcferragens.com.br/produto/arco-de-serra-manual-starret-bs-12-140-com-lamina,Não encontrado,https://www.ferimport.com.br/arco-de-serra-starret-12-bs140-com-lamina/p | https://www.ferragensfloresta.com.br/arco-de-serra-com-lamina-bs-12-polegadas-k140-starrett/p
1272,ARCO DE SERRA STARRET TUB 300/149 *,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA,"Arco de Serra Tubular 12'' 149 STARRETT, ideal para cortes em várias direções. Possui cabo recartilhado de plástico de alto impacto, assegurando comodidade e firmeza no manuseio.",Material: Plástico de alto impacto; Comprimento: 300mm; Profundidade: 95mm; Modelo: 149; Marca: STARRETT; Peso: 250g; Dentes por polegada: 24,https://www.anhangueraferramentas.com.br/produto/arco-de-serra-tubular-12-149-starrett-78013,https://www.grprodutosindustriais.com.br/wp-content/uploads/2022/07/Starrett-Catalogo-Serras-e-Ferramentas.pdf,https://www.oximaq.com.br/padrao/arco-de-serra-tubular-12-300mm-n-149-starrett | https://lojasmodelo.com.br/produtos/arco-de-serra-tubular-12-pol-starrett | https://www.nikkeypar.com.br/arco-de-serra-tubular-starrett-149-p253651
10844,CANIVETE CAMPING MADEIRA - BESTFER,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA,"Canivete camping Bestfer com cabo de madeira e lâmina de aço inoxidável. Ideal para atividades ao ar livre como camping, pesca e caça, com design compacto e seguro.","Marca: Bestfer, Código de Fábrica: BFH1859, Código de Barras: 7899206173327, Comprimento Aberto: 16,5 cm, Comprimento Fechado: 9,5 cm, Espessura da lâmina: 1.5 mm, Peso: 56g, Material: Aço inoxidável e madeira",https://www.reivariedades.com.br/ferramentas-manuais/canivete-camping-madeira-bfh1859-bestfer,Não encontrado,https://www.reivariedades.com.br/ferramentas-manuais/canivete-camping-madeira-bfh1859-bestfer | http://www.zcmateriais.com/produto/canivete-camping-madeira-16-5cm-bestfer-bfh1859-/12193-0
5957,CARRINHO DE MAO CHAPA WORK,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA,"O Carrinho de Mão Metalforte 60 Litros Chapa 20 é um equipamento robusto e versátil, ideal para transportar materiais pesados em construções, obras, jardins e pequenas indústrias. Com capacidade de 60 litros e estrutura reforçada, facilita o deslocamento de areia, terra, brita, concreto e outras cargas pesadas.","Altura: 63cm, Largura: 62cm, Comprimento: 146cm, Peso: 15,360Kg, Capacidade: 60 litros, Material: Chapa de aço 20, Rodas: Resistentes com pneus e câmara, Alças: Ergonômicas",https://www.palmaparafusos.com.br/p-carrinho-de-mao-metalforte-60-litros-chapa-20-da-metalosa-7893223008297,https://www.scribd.com/document/677139477/CARRINHO-DE-MAO,https://ferramentasminasul.com.br/produto/carrinho-de-mao-50-litros-chapa-24-pneu-e-camera | https://www.ferramentaskennedy.com.br/carrinho-de-mao-com-chapa-galvanizada-55l-workerp | https://www.operferramentas.com.br/product-page/carrinho-de-m%C3%A3o
5962,CARRINHO DE MAO EXTRAFORTE CAMARA 65LT TRAMONTINA,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA,"O Carrinho de Mão Extraforte Tramontina é um equipamento robusto, com caçamba metálica de 65 litros, braço metálico e pneu com câmara de ar, ideal para transporte de materiais em obras, jardins e serviços gerais.","Tipo de equipamento: Carrinho de mão; Capacidade de carga: 65 L; Material da estrutura: Metálica; Tipo de roda: Pneu com câmara 3,50 x 8; Aplicação: Transporte de materiais; Uso indicado: Construção civil, jardinagem e serviços gerais; Garantia: 3 meses; Peso: 15.39kg; Altura: 35cm; Largura: 42cm; Comprimento: 1.74cm; Código EAN: 7891117074175; Modelo: 77714/235; Marca: TRAMONTINA.",https://www.obraecasa.com.br/carrinho-de-mao-tramontina-extraforte-65l-com-camara-39474/p,Não encontrado,https://www.esfera.com.vc/p/carriola-carrinho-de-mao-65l-pneu-com-camara-tramontina-extraforte/e100069767 | https://www.lfmaquinaseferramentas.com.br/carrinho-de-mao-extraforte-com-cacamba-metalica-tramontina-65l/p | https://www.minasferramentas.com.br/10717/carrinho-de-mao-chapa-20-extraforte-pneu-com-camara-roda-35x8-65l-tramontina-77714-435
12033,CARRINHO DE MAO MAESTRO MASTER,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA,"O Carrinho de Mão Master Preto com Caçamba Maestro é ideal para facilitar tarefas no jardim ou na construção. Com capacidade de 45 litros e 100 kg, oferece resistência e durabilidade.","Marca: Maestro, Código: 02351, Capacidade de Carga: 100Kg, Volume da Caçamba: 45 litros, Material da Caçamba: Aço chapa 26, Dimensões da Caçamba: 19 cm (altura) x 83 cm (comprimento) x 58,5 cm (largura), Dimensões do Cabo: 18 cm (largura) x 135 cm (comprimento) x 2,9 cm (diâmetro), Pneu: 3,25 x 8, Peso: 7,044 kg",https://www.felap.com.br/carro-de-mao-c-pneu-3-25-ch26-master-maestro/p/02351,Não encontrado,https://www.maestrodobrasil.com.br/categoria/carrinhos-de-mao | https://demacol.com.br/produto/carrinho-mao-maestro-master-preto
5958,CARRINHO DE MAO POP P. MACICO METALOSA *,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA,"O Carrinho de Mão Pneu com Câmara Galvanizado Pop/Constr Metalosa é ideal para transporte de materiais em obras, reformas, jardinagem e serviços gerais. Sua estrutura em aço galvanizado proporciona maior resistência e durabilidade, ajudando a proteger contra ferrugem e desgaste no uso diário.","Material: Aço galvanizado; Tipo de Pneu: Pneumático com câmara; Cor: Galvanizado; Capacidade Aproximada: 50 a 60 litros; Dimensões do Produto (aprox.): Altura: 55 cm, Largura: 62 cm, Comprimento: 140 cm; Peso Aproximado: 12 kg; Dimensões do Pacote (aprox.): Altura: 60 cm, Largura: 65 cm, Comprimento: 145 cm; Peso bruto aproximado: 13 kg",https://asabrancasc.com.br/loja/ferramentas/carrinho-de-mao/e-carrinho-mao-pneu-c-camara-galv-pop-constr-metalosa,Não encontrado,https://asabrancasc.com.br/loja/ferramentas/carrinho-de-mao/e-carrinho-mao-pneu-c-camara-galv-pop-constr-metalosa | https://www.caciquehomecenter.com.br/carrinho-de-mao-ch25-azul-pneu-com-camara-metalosa/p | https://www.bazarcasabella.com.br/carrinho-de-mao-metalosa-pop-pneu-macico
123133454,CARRINHO DE MAO SOLDADO 55LT 16,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA,"Carrinho de mão com capacidade de 55 litros, ideal para transporte de materiais leves a médios em obras, jardins, oficinas e residências. Possui caçamba de chapa galvanizada e pneu com câmara inclusa.","Material da caçamba: chapa 22 galvanizada; Capacidade: 55 litros; Carga: 60 kg; Pneu: 3,25x8"" com câmara inclusa; Eixo: robusto, garantindo estabilidade; Peso: aproximadamente 6,25 kg; Marca: Worker",https://www.ferramentaskennedy.com.br/carrinho-de-mao-com-chapa-galvanizada-55l-workerp,https://ferramentasminasul.com.br/wp-content/uploads/2025/10/RQ-132-Manual-de-Montagem-Carrinho-de-Mao-Rev-J-23Fev-24-OK.pdf,https://www.superproatacado.com.br/carrinho-soldado-para-ferramentas-65x41x85cm-cs01-fercar-36756/p | https://www.tiktok.com/@rafael.diasmartins/video/7521105829173464325
5964,CARRO DE CARGA 150KG P. CAMARA 15A *,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA,"O Carro de Carga 150kg Pneu com Câmara é uma ferramenta resistente e eficiente para o transporte manual de cargas leves e médias em diversos ambientes, com capacidade de até 150 kg e estrutura metálica reforçada.","Cor: Azul (pintura eletrostática); Capacidade de carga: 150kg; Estrutura: Aço tubular reforçado; Rodas: Pneu com câmara de ar – 8 pol (aproximadamente 200mm); Altura total: Aproximadamente 1,10m; Base de apoio: Aproximadamente 55cm.",https://www.mabore.com.br/carro-armazem-para-carga-de-150kg-pneu-macico-azul-15a-metalosa-28004,Não encontrado,https://soaquiferramentas.com.br/carro-armazem-roda-macica-150kg-15a-metalosa-27628 | https://vlferramentas.com.br/produto/carrinho-de-carga-150kg-15a-roda-pneumatica-metalosa | https://www.starferramentas.com.br/carrinho-carga-roda-metal-pneu-camara-150-kg-metalosa
5960,CARRO DE CARGA 180KG P. CAMARA 18A *,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA,"Carro de carga tubular com capacidade de 180 kg, ideal para transporte de materiais pesados em ambientes rurais e industriais. Equipado com rodas pneumáticas e estrutura de aço carbono.","Capacidade de Carga: 180 kg, Altura: 120 cm, Largura: 55 cm, Base de Apoio: 35 cm x 25 cm, Estrutura: Aço carbono, Pintura eletrostática a pó na cor azul, Rodas: Maciças de borracha sólida, Diâmetro externo: 265 mm, Largura: 55 mm, Eixo: 1 polegada, Capacidade de Carga por Roda: 100 kg, Peso do Carro: Aproximadamente 9,8 kg, Garantia: 3 meses.",https://soaquiferramentas.com.br/carro-armazem-roda-macica-180kg-18a-metalosa-30226,Não encontrado,https://soaquiferramentas.com.br/carro-armazem-roda-macica-180kg-18a-metalosa-30226 | https://www.casteloforte.com.br/produto/136827-carro-carga-18a-metalosa-180kg | https://www.wyferramentas.com.br/produtos/carrinho-de-carga-180kg-pneu-camara-18a-metalosa
291,CAVADEIRA ARTICULADA 2 CABOS,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA,"Cavadeira articulada de 2 cabos, utilizada em agricultura, jardinagem e construção civil para cavar e retirar terra. Possui cabo de madeira envernizado e batente em polipropileno para maior segurança e ergonomia.","Dimensões: 129cm x 10cm x 12cm, Peso: 1,88 kg, Material: Aço carbono especial, Cabo: Madeira envernizada, Batente: Polipropileno",https://soaquiferramentas.com.br/cavadeira-2-cabos-tram-mad-559524-1-10m-00235,Não encontrado,https://soaquiferramentas.com.br/cavadeira-2-cabos-tram-mad-559524-1-10m-00235 | https://www.operferramentas.com.br/product-page/cavadeira-articulada-com-cabo-de-ferro | https://www.minasferramentas.com.br/15712/cavadeira-articulada-standard-cabo-de-madeira-110x1370mm-ms-339
123133438,"CAVADEIRA BOLA 3/4 X 1,50 *",ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA,"Cavadeira Lisa Maciça Ferro Tipo Ponteiro com Bola 3/4 de 1,50m, ideal para escavação e perfuração em solos duros. Design ergonômico com bola na extremidade do cabo para melhor controle.","Material: Ferro maciço. Tipo: Cavadeira lisa maciça tipo ponteiro. Comprimento: 1,50m. Espessura: 3/4. Peso: 3,476kg. Extremidade em ponteiro para perfuração de solos duros. Conteúdo da Embalagem: 01 cavadeira. Garantia: 3 meses.",https://www.shopcoopera.com.br/cavadeira-lisa-macica-ferro-tipo-ponteiro-com-bola-3-4-150m-para-solo-duro-metasal-1829833/p,Não encontrado,https://www.conquistamaquinas.com.br/ferramentas-manuais/cabo-de-madeira-para-cavadeira-1-50m | https://www.nikkeypar.com.br/cavadeira-articulada-com-cabo-standard-100397-paraboni-p46200
10818,CHAVE AJUSTAVEL AC CB EMB 10'' - BESTFER,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA,"A Chave Ajustável 10” (250mm) Bestfer é uma ferramenta versátil e prática para aperto e desaperto de porcas e parafusos de diferentes tamanhos. Fabricada em aço carbono, oferece durabilidade e resistência, com cabo emborrachado ergonômico para conforto e segurança.","Marca: Bestfer, Modelo: Chave Ajustável, Tamanho: 10 polegadas (250 mm), Material: Aço Carbono, Acabamento: Niquelado, Cabo: Emborrachado, ergonômico e antiderrapante, Abertura máxima da boca: Aproximadamente 30 mm, Peso aproximado: 390g, Aplicações: Manutenção automotiva, hidráulica, mecânica, reparos gerais",https://www.refinocasa.com.br/chave-ajustavel-ac-cb-emb-10pol-250mm,Não encontrado,https://www.minhapeca.com/chave-ajustavel-10-cabo-emborrachado-bestfer | https://www.titocasaeconstrucao.com.br/produto/42057/bestfer-chave-ajustavel-10-bfh0409 | https://atecheletronica.com/shopping/chave-inglesa-ajustavel-10-bestfer-18399604540
10814,CHAVE AJUSTAVEL AC CB EMB 6'' - BESTFER,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA,"A Chave Ajustável Inglesa 6"" da Bestfer é uma ferramenta versátil e resistente, ideal para apertar e soltar porafusos e porcas de diferentes tamanhos. Fabricada em aço niquelado, oferece alta durabilidade e resistência ao desgaste.","Modelo: BFH0048, Material: Aço Niquelado, Comprimento: 6 polegadas (150mm), Aplicação: Ideal para apertar e desapertar porcas e parafusos, Abertura máxima da boca: 15 mm (5/8"")",https://feronferramentas.com.br/produtos/chave-ajustavel-inglesa-6-pol-150mm-bestfer,Não encontrado,https://www.casaemobra.com.br/ferramentas/chave-inglesa-ajustavel-6-bfh0048-bestfer | https://feronferramentas.com.br/produtos/chave-ajustavel-inglesa-6-pol-150mm-bestfer
10816,CHAVE AJUSTAVEL AC CB EMB 8'' - BESTFER,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA,"Chave Ajustável Inglesa 8 Polegadas Bestfer, fabricada em aço niquelado com design ergonômico e acabamento reforçado, ideal para apertar e desapertar porcas e parafusos de diferentes tamanhos.","Modelo: BFH0049, Material: Aço Niquelado, Comprimento: 8 polegadas (200mm), Aplicação: Apertar e desapertar porcas e parafusos, Acabamento: Cromado, Abertura da boca: Ajustável",https://feronferramentas.com.br/produtos/chave-ajustavel-inglesa-8-pol-200mm-bestfer,Não encontrado,https://www.escutaoveio.com/produto/chave-ajustavel-com-cabo-emborrachado-8-bestfer-81271 | https://feronferramentas.com.br/produtos/chave-ajustavel-inglesa-8-pol-200mm-bestfer
1228,CHAVE BIELA L 10 *,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA,"Chave Biela Tipo L 10mm, fabricada em aço carbono de alta qualidade, com acabamento cromado e perfil cônico. Ideal para aperto e desaperto de porcas e parafusos sextavados em locais de difícil acesso.","Fabricada em aço carbono de alta qualidade, acabamento cromado, perfil cônico, paredes finas, modelo permite maior torque e conforto ao usuário, peso: 191g, garantia: 1 ano, fabricante: KING TONY.",https://www.fermaquinas.com.br/chave-de-biela-tipo-l-10mm-108410-king-tony/p,Não encontrado,https://www.felap.com.br/chave-biela-10mm-3301510-gedore/p/3301510 | https://www.youtube.com/watch?v=tf0ZxmGwt8o | https://www.instagram.com/reel/DXMvGaYDpd_
1229,CHAVE BIELA L 11 *,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA,"A Chave de Biela Tipo L 11mm é uma ferramenta manual utilizada para apertar e soltar porcas e parafusos sextavados, ideal para mecânica automotiva, manutenção industrial e comercial. Fabricada em aço carbono, oferece durabilidade e resistência.","Medida da Chave: 11mm, Comprimento: 13cm a 25cm, Diâmetro: 11mm, Peso: 110g a 290g, Material: Aço Carbono, Altura: 2cm, Largura: 10cm a 23cm, Comprimento: 9cm a 25cm, Garantia: 1 ano (KING TONY), Referência: FR184, 3697100111, 1084-11",https://www.magazineluiza.com.br/chave-manual-tipo-l-biela-em-aco-11mm-ferramenta-curta-123util/p/bkakf1f29b/fs/fbie,Não encontrado,https://www.madeiramadeira.com.br/kit-ferramentas-espresso-moveis-com-bolsa-e-2-chaves-biela-11mm-e-12mm-394703-394703.html
1230,CHAVE BIELA L 12 *,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA,"Chave Biela Tipo L de 12 mm da Gedore, fabricada em aço vanádio com acabamento niquelado e cromado. Modelo longo com cabeças de perfil cônico e paredes finas.","Tipo: L, Medida: 12 mm, Material: Aço Gedore Vanádio, Acabamento: Niquelado e Cromado, Modelo: Longo, Cabeças: Perfil cônico com paredes finas, Sextavado interno: Dois lados sextavados da mesma medida, Garantia: 12 meses (3 meses legal + 9 meses do fabricante)",https://casadosoldador.com.br/p/chave-biela-tipo-l-de-12-mm-gedore-2300,https://palaciodasferramentas.com.br/chave-biela-tipo-l-12-mm-cromo-vanadium-r01800012-gedore,https://www.lojadomecanico.com.br/produto/18128/2/118/chave-biela-tipo-l-de-12-mm-crferramentas-g12 | https://www.ultramaquinas.com.br/produto/chave-biela-tipo-l-12-mm-gedore-73657 | https://www.lcferragens.com.br/produto/chave-biela-l-gedore-red-12mm
1231,CHAVE BIELA L 13 *,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA,"Chave Biela Tipo L 13mm, fabricada em aço resistente, com acabamento niquelado e cromado. Ideal para aplicações que exigem maior torque, como aperto e remoção de porcas e parafusos sextavados, estriados, quadrados e hexagonal.","Comprimento: 14cm, Diâmetro: 13mm, Peso: 115 gramas, Fabricada em aço Alto Carbono, Acabamento niquelado e cromado, Precisão: verificação das bocas das chaves com gabaritos calibrados, Garantia: 1 ano, Fabricante: MAYLE",https://www.fermaquinas.com.br/chave-de-biela-tipo-l-13-mm-103013my-mayle/p,Não encontrado,https://www.fermaquinas.com.br/chave-de-biela-tipo-l-13-mm-103013my-mayle/p | https://www.amazon.com.br/chave-biela-13mm/s?k=chave+biela+13mm
1232,CHAVE BIELA L 14 *,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA,"Chave Biela Tipo L 14mm, fabricada em aço carbono ou cromo vanádio, indicada para apertar e soltar porcas e parafusos sextavados, com cabeça sextavada interna para encaixe em locais de difícil acesso.","Medida: 14mm, Comprimento: 15cm a 30cm, Diâmetro: 14mm, Peso: 145g a 400g, Material: Aço carbono ou cromo vanádio, Acabamento: Cromado ou niquelado, Garantia: 90 dias a 12 meses",https://www.magazineluiza.com.br/chave-manual-tipo-l-biela-em-aco-14mm-ferramenta-curta-123util/p/cb21g1a0kc/fs/fbie,Não encontrado,https://www.fergasequipamentos.com.br/chave_biela_tipo_l_14_mm___codigo_36.98.014.000___vonder_2113.html | https://www.fermaquinas.com.br/chave-de-biela-tipo-l-14mm-king-tony/p | https://www.carrefour.com.br/produto/chave-biela-14mm-aco-carbono-cromado-nove54-327732112
1233,CHAVE BIELA L 15 *,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA,"Chave Biela Tipo L 15mm, fabricada em aço de alta qualidade, com acabamento cromado e niquelado. Ideal para apertar e afrouxar parafusos e porcas em locais de difícil acesso.","Fabricada em aço carbono de alta qualidade, acabamento cromado, perfil cônico, paredes finas, medida 15mm, comprimento 14cm, peso 140g, garantia de 1 ano.",https://www.magazineluiza.com.br/chave-manual-tipo-l-biela-em-aco-15mm-ferramenta-curta-123util/p/gc2616fb97/fs/fbie,Não encontrado,https://www.cofermeta.com.br/ferramentas-manuais/chaves/chave-biela/chave-biela-em-l-15-mm | https://www.anhangueraferramentas.com.br/produto/chave-biela-15mm-3698015000-vonder-121485 | https://loja.artechferramentas.com.br/ferramentas/chave-biela-l-15mm-gedore
1234,CHAVE BIELA L 16 *,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA,"A Chave Biela em L de 16mm é uma ferramenta essencial para trabalhos mecânicos e automotivos, com design em formato 'L' para acesso a espaços restritos e construção robusta em aço carbono galvanizado.","Tamanho: 16mm, Fabricada em aço carbono galvanizado, Acabamento cromado, Design em formato 'L', Peso: 0.51kg, Dimensões (AxCxL): 1.60x25.40x10.00cm, Forjada em aço cromo vanádio e temperada, Endurecida por indução e temperada, Cabeça cônica, Garantia: 90 dias",https://www.magazinevoce.com.br/magazinefabi232/chave-biela-em-l-16-mm-p-trabalhos-mecanicos-e-automotivos-tradestar/p/jd9jcg65a3/fs/fbie,https://www.masterferramentas.net/ferramentas-manuais/ferramentas-manuais-chave-l-biela,https://www.fermaquinas.com.br/chave-de-biela-tipo-l-16-mm-stels/p | https://www.carrefour.com.br/chave-biela-16mm-sextavada-tipo-l-aco-reforcada-guepar-mp935262745/p | https://www.xjalider.com.br/chave-biela-16mm-gedore-red-r01800016
1235,CHAVE BIELA L 17 *,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA,"Chave Biela Tipo L 17mm, fabricada em aço, com formato em L e extremidades em formato de soquetes, ideal para apertar e afrouxar parafusos e porcas em locais de difícil acesso.",Medida: 17mm; Comprimento: 18cm a 26cm; Diâmetro: 17mm; Peso: 250g a 400g; Material: Aço forjado e temperado; Acabamento: Cromado; Abertura das bocas: Calibradas; Teste de dureza: Realizado em vários pontos; Verificação das aberturas: Com gabaritos calibrados.,https://www.magazineluiza.com.br/chave-manual-tipo-l-biela-em-aco-17mm-ferramenta-curta-123util/p/ekejbe6jkk/fs/fbie,https://www.ferramentaskennedy.com.br/chave-biela-em-l-cromada-17-mm-tramontina-master-162183/p,https://palaciodasferramentas.com.br/chave-biela-tipo-l-17-mm-cromo-vanadium-r01800017-gedore-red | https://www.ferramentaskennedy.com.br/chave-biela-em-l-cromada-17-mm-tramontina-master-162183/p
1236,CHAVE BIELA L 19 *,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA,"A Chave Biela em L de 19mm é uma ferramenta essencial para profissionais mecânicos e apaixonados por automóveis. Seu design em formato 'L' oferece acesso fácil a espaços restritos, enquanto sua construção robusta garante desempenho confiável em uma variedade de aplicações.","Fabricada em aço carbono galvanizado de alta qualidade, proporcionando durabilidade e resistência para uso contínuo. Tamanho de 19mm, ideal para parafusos e porcas com o mesmo diâmetro. Design em formato 'L' para alcançar áreas de difícil acesso. Acabamento cromado para maior resistência à corrosão.",https://jjcferramentas.com.br/products/chave-biela-em-l-19-mm-p-trabalhos-mecanicos-e-automotivos,Não encontrado,https://www.fermaquinas.com.br/chave-de-biela-tipo-l-19mm-108419-king-tony/p
1227,CHAVE BIELA L 8 *,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA,"Chave Biela Tipo L de 8 mm, fabricada em aço de alta qualidade, com acabamento cromado e niquelado. Ideal para aperto e desaperto de porcas e parafusos sextavados, com efeito alavanca para maior torque.","Tipo: L, Medida: 8 mm, Fabricado em aço carbono forjado, Acabamento cromado, Cabeças de perfil cônico com paredes finas, Sextavado interno nos dois lados, Garantia: 12 meses",https://casadosoldador.com.br/p/chave-biela-tipo-l-de-8-mm-gedore-2297,Não encontrado,https://www.acamargo.com/chave-biela-tipo-l-8mm-39418.html | https://www.imperialferramentas.com.br/produto/chave-biela-8-mm-gedore-151236
94,CHAVE COMBINADA - 10 MM *,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA,"Chave combinada de 10mm, fabricada em aço cromo vanádio de alta resistência, com acabamento niquelado e catraca reversível. Ideal para mecânicos e profissionais de manutenção.","Extremidade fixa e outra catracada, material em aço cromo vanádio, catraca reversível, acabamento niquelado e polido, ideal para parafusos e porcas sextavadas, medida 10mm, comprimento 148mm, peso 0,040 kg.",https://www.genioferramentas.com.br/chave-combinada-catracada-10mm-9sb-eda,Não encontrado,https://www.casadosparafusos.com/produto/chave-combinada-10-mm-gedore-3365106-107891 | https://jprime.com.br/loja/chave-combinada-11-mm
95,CHAVE COMBINADA - 11 MM *,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA,"A Chave Combinada GEDORE RED 11MM é uma ferramenta manual de alta qualidade, fabricada com aço cromo-vanádio e acabamento cromado fosco. Ideal para fixar e soltar parafusos e peças com formato sextavado em serviços de manutenção mecânica e industrial.","Medida: 11mm, Comprimento: 157,8 mm, Peso: 0,053 kg, Posição da cabeça (lado estrela): 15°, Posição da boca: 15°, Acabamento: cromado fosco, Material: aço cromo-vanádio, Normas: DIN 3113 forma A, ISO 3318, ISO 7738",https://www.lcferragens.com.br/produto/chave-combinada-gedore-red-11mm,https://www.minasferramentas.com.br/1000/chave-combinada-crv-11mm-gedore-1b,https://www.fermaquinas.com.br/chave-combinada-11mm-3365107-gedore-red/p | https://www.lcferragens.com.br/produto/chave-combinada-gedore-red-11mm | https://www.universodolar.com.br/chave-combinada-11mm-tramontina---ferramenta-de-aperto-e-desaperto-42-4-tramontina-tramontina-4112--111
96,CHAVE COMBINADA - 12 MM *,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA,"A Chave Combinada 12mm é uma ferramenta manual versátil, fabricada em aço cromo vanádio com acabamento fosfatizado, niquelado ou cromado, dependendo do fabricante. Ideal para apertar e soltar porcas e parafusos de 12mm, é resistente à corrosão e desgaste, com design que facilita o uso em espaços confinados.","Fabricante: Sparta Ferramentas, Gedore, Tramontina, NOVE54. Modelo: 12mm. Material Principal: Aço Cromo Vanádio. Tamanho da chave: 12mm. Acabamento: Fosfatizado, Niquelado, Cromado. Dureza das partes de trabalho: 42-47 HRC. Comprimento aproximado: 152mm a 167mm. Peso do Produto: 0,060kg.",https://www.maiscorreios.com.br/chave-combinada-12mm-aco-cromo-vanadio-fosfatizada-sparta-ferramentas-1508998/p,Não encontrado,https://www.ararenseferramentas.com.br/chave-combinada-de-12mm-gedore-13807 | https://www.carrefour.com.br/chave-combinada-12mm-abre-fechaduras-mp935428420/p | https://www.amazon.com.br/combina%C3%A7%C3%A3o-SK-Hand-Tool-88510/dp/B0002T5F8Q
97,CHAVE COMBINADA - 13 MM *,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA,"A Chave Combinada 13mm é uma ferramenta manual de alta qualidade, fabricada em aço cromo vanádio, com acabamento cromado. Ideal para apertar e soltar porcas e parafusos sextavados em serviços de manutenção mecânica, montagem e reparos industriais.","Medida: 13mm, Material: Aço cromo vanádio, Acabamento: Cromado, Comprimento: 167,6 mm, Peso: 0,078 kg, Inclinação da boca: 15°, Inclinação da Unit Drive: 10°, Garantia: 12 meses.",https://www.lcferragens.com.br/produto/chave-combinada-gedore-red-13mm,https://www.fg.com.br/chave-combinada-13mm-aco-cromo-vanadio-002508-gedore/p,https://grandcruselections.com/jl-chave-selections | https://rocketreach.co/ferramentas-gerais-profile_b5c37319f42e0f5f
