idsubproduto,nome_produto,descrsecao,descrgrupo,descrsubgrupo,descricao_produto,especificacao_tecnica,pagina_web,manual,fotos
10496,"TELHA GALVALUME 4,5 (PROMO)",CONSTRUÇÃO CIVIL,TELHA,TRAPEZIO,"Telha Galvalume de 4,5 metros, oferecida em promoção.","Comprimento: 4,5 metros. Material: Galvalume.",Não encontrado,Não encontrado,
10362,"TELHA GALVALUME 5,0 (PROMO)",CONSTRUÇÃO CIVIL,TELHA,TRAPEZIO,"Telha Galvalume de 5,0 mm de espessura, oferecida em promoção.","Espessura: 5,0 mm",Não encontrado,Não encontrado,
10498,"TELHA GALVALUME 5,5 (PROMO)",CONSTRUÇÃO CIVIL,TELHA,TRAPEZIO,"Telha Galvalume de 5,5 mm de espessura, oferecida em promoção.","Espessura: 5,5 mm",Não encontrado,Não encontrado,
10364,"TELHA GALVALUME 6,0 (PROMO)",CONSTRUÇÃO CIVIL,TELHA,TRAPEZIO,"Telha Galvalume de 6,0 metros. Produto em promoção.","Comprimento: 6,0 metros. Material: Galvalume.",Não encontrado,Não encontrado,
10500,"TELHA GALVALUME 6,5 (PROMO)",CONSTRUÇÃO CIVIL,TELHA,TRAPEZIO,"Telha Galvalume de 6,5 metros, em promoção.",Não encontrado,Não encontrado,Não encontrado,
10366,"TELHA GALVALUME 7,0 (PROMO)",CONSTRUÇÃO CIVIL,TELHA,TRAPEZIO,"Telha Galvalume de 7,0 metros, oferecida em promoção.",Não encontrado,Não encontrado,Não encontrado,
10502,"TELHA GALVALUME 7,5 (PROMO)",CONSTRUÇÃO CIVIL,TELHA,TRAPEZIO,"Telha Galvalume de 7,5 metros, produto em promoção.",Não encontrada,Não encontrado,Não encontrado,
10368,"TELHA GALVALUME 8,0 (PROMO)",CONSTRUÇÃO CIVIL,TELHA,TRAPEZIO,"Telha Galvalume de 8,0 metros. Produto em promoção.",Não encontrado,Não encontrado,Não encontrado,
10394,TELHA GALVALUME PROMOÇÃO,CONSTRUÇÃO CIVIL,TELHA,TRAPEZIO,"Telha Galvalume em promoção, um produto resistente e durável para coberturas.",Não encontrado,Não encontrado,Não encontrado,
4867,TELHA GALVALUME TRAP ( SAIA ) 30 CM *,CONSTRUÇÃO CIVIL,TELHA,TRAPEZIO,"Telha Galvalume Trap (Saia) com largura de 30 cm, ideal para coberturas de alta durabilidade e resistência.","Largura: 30 cm, Material: Galvalume, Tipo: Trap (Saia)",Não encontrado,Não encontrado,
11461,TELHA GALVALUME TRAP ( SAIA ) 30 CM EMP2,CONSTRUÇÃO CIVIL,TELHA,TRAPEZIO,"Telha Galvalume Trap (Saia) com largura de 30 cm, ideal para coberturas de alta durabilidade e resistência.","Largura: 30 cm, Material: Galvalume, Tipo: Trap (Saia)",Não encontrado,Não encontrado,
4868,TELHA GALVALUME TRAP ( SAIA ) 40 CM *,CONSTRUÇÃO CIVIL,TELHA,TRAPEZIO,"Telha Galvalume Trap (Saia) com largura de 40 cm, ideal para coberturas de alta durabilidade e resistência.","Largura: 40 cm, Material: Galvalume, Tipo: Trap (Saia)",Não encontrado,Não encontrado,
123133905,"TELHA GALVALUME TRAP 1,0 METROS COBRE 0,98 MT",CONSTRUÇÃO CIVIL,TELHA,TRAPEZIO,"Telha Galvalume Trap com 1,0 metro de comprimento e 0,98 metro de largura.","Comprimento: 1,0 metro, Largura: 0,98 metro",Não encontrado,Não encontrado,
123134043,"TELHA GALVALUME TRAP 1,5 METROS COBRE 0,98 MT",CONSTRUÇÃO CIVIL,TELHA,TRAPEZIO,"Telha Galvalume Trap com 1,5 metros de comprimento e 0,98 metros de largura.","Comprimento: 1,5 metros, Largura: 0,98 metros",Não encontrado,Não encontrado,
123133920,"TELHA GALVALUME TRAP 2,0 METROS COBRE 0,98 MT",CONSTRUÇÃO CIVIL,TELHA,TRAPEZIO,"Telha Galvalume Trap com 2,0 metros de comprimento e 0,98 metros de largura.","Comprimento: 2,0 metros, Largura: 0,98 metros",Não encontrado,Não encontrado,
123133884,"TELHA GALVALUME TRAP 2,5 METROS COBRE 0,98 MT",CONSTRUÇÃO CIVIL,TELHA,TRAPEZIO,"Telha Galvalume Trap com 2,5 metros de comprimento e 0,98 metros de largura.","Comprimento: 2,5 metros, Largura: 0,98 metros",Não encontrado,Não encontrado,
123133672,"TELHA GALVALUME TRAP 3,0 METROS COBRE 0,98 MT",CONSTRUÇÃO CIVIL,TELHA,TRAPEZIO,"Telha Galvalume Trap com 3,0 metros de comprimento e 0,98 metros de largura.","Comprimento: 3,0 metros, Largura: 0,98 metros",Não encontrado,Não encontrado,
123133892,"TELHA GALVALUME TRAP 3,5 METROS COBRE 0,98 MT",CONSTRUÇÃO CIVIL,TELHA,TRAPEZIO,"Telha Galvalume Trap com 3,5 metros de comprimento e 0,98 metros de largura.","Comprimento: 3,5 metros, Largura: 0,98 metros",Não encontrado,Não encontrado,
123133918,"TELHA GALVALUME TRAP 4,0 METROS COBRE 0,98 MT",CONSTRUÇÃO CIVIL,TELHA,TRAPEZIO,"Telha Galvalume Trap com 4,0 metros de comprimento e 0,98 metros de largura.","Comprimento: 4,0 metros, Largura: 0,98 metros",Não encontrado,Não encontrado,
123133874,"TELHA GALVALUME TRAP 4,5 METROS COBRE 0,98 MT",CONSTRUÇÃO CIVIL,TELHA,TRAPEZIO,"Telha de aço Galvalume com perfil trapezoidal, com 4,5 metros de comprimento e 0,98 metros de largura.","Comprimento: 4,5 metros, Largura: 0,98 metros, Material: Aço Galvalume",Não encontrado,Não encontrado,
123133915,"TELHA GALVALUME TRAP 5,0 METROS COBRE 0,98 MT",CONSTRUÇÃO CIVIL,TELHA,TRAPEZIO,"Telha Galvalume Trap com 5,0 metros de comprimento e 0,98 metros de largura.","Comprimento: 5,0 metros, Largura: 0,98 metros",Não encontrado,Não encontrado,
123133921,"TELHA GALVALUME TRAP 5,5 METROS COBRE 0,98 MT",CONSTRUÇÃO CIVIL,TELHA,TRAPEZIO,"Telha Galvalume Trap com 5,5 metros de comprimento e 0,98 metros de largura.","Comprimento: 5,5 metros, Largura: 0,98 metros",Não encontrado,Não encontrado,
123133916,"TELHA GALVALUME TRAP 6,0 METROS COBRE 0,98 MT",CONSTRUÇÃO CIVIL,TELHA,TRAPEZIO,"Telha Galvalume Trap com 6,0 metros de comprimento e 0,98 metros de largura.","Comprimento: 6,0 metros, Largura: 0,98 metros",Não encontrado,Não encontrado,
123133913,"TELHA GALVALUME TRAP 6,5 METROS COBRE 0,98 MT",CONSTRUÇÃO CIVIL,TELHA,TRAPEZIO,"Telha Galvalume Trap com 6,5 metros de comprimento e 0,98 metros de largura.","Comprimento: 6,5 metros, Largura: 0,98 metros",Não encontrado,Não encontrado,
123133917,"TELHA GALVALUME TRAP 7,0 METROS COBRE 0,98 MT",CONSTRUÇÃO CIVIL,TELHA,TRAPEZIO,"Telha Galvalume Trap com 7,0 metros de comprimento e 0,98 metros de largura.","Comprimento: 7,0 metros, Largura: 0,98 metros",Não encontrado,Não encontrado,
10886,"TELHA GALVALUME TRAP 7,5 METROS 0,65MM",CONSTRUÇÃO CIVIL,TELHA,TRAPEZIO,"Telha Galvalume Trap de 7,5 metros com espessura de 0,65mm.","Comprimento: 7,5 metros, Espessura: 0,65mm",Não encontrado,Não encontrado,
123133932,"TELHA GALVALUME TRAP 7,5 METROS COBRE 0,98 MT",CONSTRUÇÃO CIVIL,TELHA,TRAPEZIO,"Telha Galvalume Trap com 7,5 metros de comprimento e 0,98 metros de largura.","Comprimento: 7,5 metros, Largura: 0,98 metros",Não encontrado,Não encontrado,
123133919,"TELHA GALVALUME TRAP 8,0 METROS COBRE 0,98 MT",CONSTRUÇÃO CIVIL,TELHA,TRAPEZIO,"Telha Galvalume Trap com 8,0 metros de comprimento e 0,98 metros de largura.","Comprimento: 8,0 metros, Largura: 0,98 metros",Não encontrado,Não encontrado,
123134040,TELHA GALVALUME TRAP ACIMA DE 50 MTS,CONSTRUÇÃO CIVIL,TELHA,TRAPEZIO,Telha Galvalume Trap para áreas acima de 50 metros quadrados.,Não encontrada,Não encontrado,Não encontrado,
4854,"TELHA TRAPEZIO LEITOSA 1,10X0,8X 2 MT",CONSTRUÇÃO CIVIL,TELHA,TRAPEZIO,"Telha trapezio leitosa com dimensões 1,10x0,8x2 metros.","Dimensões: 1,10x0,8x2 metros",Não encontrado,Não encontrado,
5684,"TELHA TRAPEZIO LEITOSA 1,10X0,8X 2,5 MT",CONSTRUÇÃO CIVIL,TELHA,TRAPEZIO,"Telha trapezio leitosa com dimensões 1,10x0,8x2,5 metros.","Dimensões: 1,10x0,8x2,5 metros",Não encontrado,Não encontrado,
4701,"TELHA TRAPEZIO LEITOSA 1,10X0,8X 3 MT",CONSTRUÇÃO CIVIL,TELHA,TRAPEZIO,"Telha trapezio leitosa com dimensões 1,10x0,8x3 metros.","Dimensões: 1,10x0,8x3 metros",Não encontrado,Não encontrado,
4702,"TELHA TRAPEZIO LEITOSA 1,10X0,8X 4 MT",CONSTRUÇÃO CIVIL,TELHA,TRAPEZIO,"Telha trapezio leitosa com dimensões 1,10x0,8x4 metros.","Dimensões: 1,10x0,8x4 metros",Não encontrado,Não encontrado,
4703,"TELHA TRAPEZIO LEITOSA 1,10X0,8X 5 MT",CONSTRUÇÃO CIVIL,TELHA,TRAPEZIO,"Telha trapezio leitosa com dimensões 1,10x0,8x5 metros.","Dimensões: 1,10x0,8x5 metros",Não encontrado,Não encontrado,
4704,"TELHA TRAPEZIO LEITOSA 1,10X0,8X 6 MT",CONSTRUÇÃO CIVIL,TELHA,TRAPEZIO,"Telha trapezoidal leitosa com dimensões 1,10m x 0,8m e comprimento de 6 metros.","Dimensões: 1,10m x 0,8m x 6m",Não encontrado,Não encontrado,
4705,"TELHA TRAPEZIO LEITOSA 1,10X0,8X 7 MT",CONSTRUÇÃO CIVIL,TELHA,TRAPEZIO,"Telha trapezio leitosa com dimensões 1,10x0,8x7 metros.","Dimensões: 1,10x0,8x7 metros",Não encontrado,Não encontrado,
4706,"TELHA TRAPEZIO LEITOSA 1,10X0,8X 8 MT",CONSTRUÇÃO CIVIL,TELHA,TRAPEZIO,"Telha trapezio leitosa com dimensões 1,10m x 0,8m e comprimento de 8m.","Dimensões: 1,10m x 0,8m x 8m",Não encontrado,Não encontrado,
10780,"TELHA TRAPEZIO LEITOSA 7,50",CONSTRUÇÃO CIVIL,TELHA,TRAPEZIO,"Telha trapezio leitosa com largura de 7,50 metros.","Largura: 7,50 metros",Não encontrado,Não encontrado,
10442,PILHA ALCALINA  AAA PALITO,FERRAMENTAS,CASA E JARDIM,GERAL,"Pilha alcalina do tipo AAA, também conhecida como pilha palito, utilizada em diversos dispositivos eletrônicos portáteis.","Tipo: AAA, Química: Alcalina",Não encontrado,Não encontrado,
10440,PILHA ALCALINA AA PEQUENA - DURACELL,FERRAMENTAS,CASA E JARDIM,GERAL,"Pilha alcalina AA pequena da marca Duracell, conhecida por sua longa duração e confiabilidade.","Tipo: AA, Tensão: 1.5V, Tecnologia: Alcalina",Não encontrado,Não encontrado,
10444,PILHA ZINCO AA  PEQUENA,FERRAMENTAS,CASA E JARDIM,GERAL,"Pilha de zinco do tipo AA, também conhecida como pilha pequena.","Tipo: AA, Material: Zinco",Não encontrado,Não encontrado,
10446,PILHA ZINCO AAA PALITO - DURACELL,FERRAMENTAS,CASA E JARDIM,GERAL,"Pilha Zinco AAA Palito da marca Duracell, ideal para dispositivos eletrônicos portáteis.",Tipo: Zinco; Tamanho: AAA; Formato: Palito,Não encontrado,Não encontrado,
5795,DISCO  14'' X 1/8'' X 1'',FERRAMENTAS,DISCO,CORTE,"Disco de corte ou lixamento com 14 polegadas de diâmetro, espessura de 1/8 polegada e furo central de 1 polegada.","Diâmetro: 14'', Espessura: 1/8'', Furo central: 1''",Não encontrado,Não encontrado,
6196,"DISCO BOSCH 4,5 FINO INOX",FERRAMENTAS,DISCO,CORTE,"Disco de corte fino de 4,5 polegadas da Bosch, fabricado em aço inoxidável.","Diâmetro: 4,5 polegadas, Material: Aço inoxidável",Não encontrado,Não encontrado,
6137,DISCO CORTE DIAMANTADO ACO NORTON,FERRAMENTAS,DISCO,CORTE,Disco de corte diamantado para aço da marca Norton.,Não encontrado,Não encontrado,Não encontrado,
6002,DISCO DE CORTE 4.1/2 INOX BESTFER,FERRAMENTAS,DISCO,CORTE,Disco de corte de 4.1/2 polegadas para aço inoxidável da marca Bestfer.,"Diâmetro: 4.1/2 polegadas, Material: Aço inoxidável",Não encontrado,Não encontrado,
6136,DISCO DE REMOCAO STRIP DISC NORTON,FERRAMENTAS,DISCO,CORTE,"Disco de remoção Strip Disc Norton, utilizado para remoção de materiais e acabamento em superfícies.",Não encontrado,Não encontrado,Não encontrado,
3919,DISCO NORTON 10'' X 1/8'' X 1'' CLASSIC / SUPER,FERRAMENTAS,DISCO,CORTE,"Disco de corte Norton de 10 polegadas, com espessura de 1/8 polegada e diâmetro interno de 1 polegada, modelo Classic ou Super.","Diâmetro: 10 polegadas, Espessura: 1/8 polegada, Diâmetro interno: 1 polegada",Não encontrado,Não encontrado,
1329,DISCO NORTON 10'' X 1/8'' X 3/4'' CLASSIC,FERRAMENTAS,DISCO,CORTE,"Disco abrasivo Norton Classic de 10 polegadas de diâmetro, 1/8 polegada de espessura e 3/4 polegada de furo central.","Diâmetro: 10'', Espessura: 1/8'', Furo central: 3/4''",Não encontrado,Não encontrado,
1549,DISCO NORTON 10'' X 1/8'' X 5/8'' CLASSIC,FERRAMENTAS,DISCO,CORTE,"Disco de corte Norton Classic com 10 polegadas de diâmetro, 1/8 polegada de espessura e furo de 5/8 polegada.","Diâmetro: 10'', Espessura: 1/8'', Furo: 5/8''",Não encontrado,Não encontrado,
3620,DISCO NORTON 12'' X 1/8'' X 1''' CLASSIC,FERRAMENTAS,DISCO,CORTE,"Disco abrasivo Norton Classic de 12 polegadas de diâmetro, 1/8 polegada de espessura e 1 polegada de furo central.","Diâmetro: 12'', Espessura: 1/8'', Furo central: 1''",Não encontrado,Não encontrado,
1474,DISCO NORTON 12'' X 1/8'' X 3/4'' CLASSIC/SUPER,FERRAMENTAS,DISCO,CORTE,"Disco de corte Norton Classic/Super, com dimensões 12'' x 1/8'' x 3/4''.","Diâmetro: 12'', Espessura: 1/8'', Furo central: 3/4''.",Não encontrado,Não encontrado,
1595,DISCO NORTON 12'' X 1/8'' X 5/8'' CLASSIC,FERRAMENTAS,DISCO,CORTE,"Disco abrasivo Norton Classic de 12 polegadas de diâmetro, 1/8 polegada de espessura e furo de 5/8 polegada.","Diâmetro: 12'', Espessura: 1/8'', Furo central: 5/8''",Não encontrado,Não encontrado,
1599,DISCO NORTON 14'' X 1/8'' X 1'' SUPER,FERRAMENTAS,DISCO,CORTE,"Disco de corte Norton de 14 polegadas, com espessura de 1/8 polegada e diâmetro interno de 1 polegada.","Diâmetro: 14'', Espessura: 1/8'', Diâmetro interno: 1''",Não encontrado,Não encontrado,
1391,"DISCO NORTON 4,5'' X 1/8'' X 7/8"" CLASSIC",FERRAMENTAS,DISCO,CORTE,"Disco abrasivo Norton Classic de 4,5 polegadas, com espessura de 1/8 polegada e furo central de 7/8 polegada.","Diâmetro: 4,5 polegadas, Espessura: 1/8 polegada, Furo central: 7/8 polegada",Não encontrado,Não encontrado,
1270,"DISCO NORTON 4,5 X 3/64 X 7/8 INOX *",FERRAMENTAS,DISCO,CORTE,"Disco de corte Norton de 4,5 polegadas, com espessura de 3/64 polegadas e furo central de 7/8 polegadas, fabricado em aço inox.","Diâmetro: 4,5 polegadas, Espessura: 3/64 polegadas, Furo central: 7/8 polegadas, Material: Aço inox",Não encontrado,Não encontrado,
6142,"DISCO NORTON 4,5 X 3/64 X 7/8 INOX CLASSIC FINO",FERRAMENTAS,DISCO,CORTE,"Disco de corte Norton 4,5 x 3/64 x 7/8 polegadas, fabricado em aço inoxidável, ideal para trabalhos de corte fino.","Diâmetro: 4,5 polegadas, Espessura: 3/64 polegadas, Furo central: 7/8 polegadas, Material: Aço inoxidável",Não encontrado,Não encontrado,
1375,DISCO NORTON 7'' X 1/16'' X 7/8''INOX BNA 12,FERRAMENTAS,DISCO,CORTE,"Disco de corte Norton de 7 polegadas, com espessura de 1/16 polegada e furo central de 7/8 polegada, fabricado em aço inox.","Diâmetro: 7'', Espessura: 1/16'', Furo central: 7/8'', Material: Aço inox",Não encontrado,Não encontrado,
5827,DISCO NORTON 7'' X 1/16'' X 7/8''INOX CLASSIC,FERRAMENTAS,DISCO,CORTE,"Disco de corte Norton de 7 polegadas, espessura 1/16 polegada, furo central 7/8 polegada, fabricado em aço inoxidável.","Diâmetro: 7'', Espessura: 1/16'', Furo central: 7/8'', Material: Aço inoxidável",Não encontrado,Não encontrado,
11917,DISCO NORTON 7'' X 1/16'' X 7/8''INOX CLASSIC EMP2,FERRAMENTAS,DISCO,CORTE,"Disco de corte Norton 7 polegadas de diâmetro, 1/16 polegada de espessura e furo de 7/8 polegada, fabricado em aço inoxidável.","Diâmetro: 7'', Espessura: 1/16'', Furo central: 7/8'', Material: Aço inoxidável",Não encontrado,Não encontrado,
1473,"DISCO NORTON 7'' X 1/8'' X 7/8"" CLASSIC",FERRAMENTAS,DISCO,CORTE,"Disco de corte Norton Classic com 7 polegadas de diâmetro, espessura de 1/8 polegada e furo central de 7/8 polegada.","Diâmetro: 7 polegadas, Espessura: 1/8 polegada, Furo central: 7/8 polegada",Não encontrado,Não encontrado,
3265,"DISCO P MAKITA 4.1/2"" X 1/8 X 20MM *",FERRAMENTAS,DISCO,CORTE,"Disco abrasivo da marca Makita, com 4.1/2 polegadas de diâmetro, 1/8 de espessura e 20mm de furo central.","Diâmetro: 4.1/2 polegadas, Espessura: 1/8, Furo central: 20mm",Não encontrado,Não encontrado,
1513,"DISCO NORTON 4,5'' X 1/4'' X 7/8'' CLASSIC",FERRAMENTAS,DISCO,DESBASTE,"Disco abrasivo da marca Norton, com dimensões 4,5'' x 1/4'' x 7/8'', modelo Classic.","Diâmetro: 4,5'', Espessura: 1/4'', Furo central: 7/8''",Não encontrado,Não encontrado,
1548,DISCO NORTON 7'' X 1/4'' X 7/8'' CLASSIC,FERRAMENTAS,DISCO,DESBASTE,"Disco de corte Norton Classic, com 7 polegadas de diâmetro, espessura de 1/4 polegada e furo de 7/8 polegada.","Diâmetro: 7 polegadas, Espessura: 1/4 polegada, Furo: 7/8 polegada",Não encontrado,Não encontrado,
10049,DISCO DE CORTE 7'' BESTFER,FERRAMENTAS,DISCO,DIAMANTADO,"Disco de corte de 7 polegadas da marca BESTFER, utilizado para cortar metais e outros materiais duros.","Diâmetro: 7 polegadas, Espessura: 1.5 mm, Velocidade máxima: 13.300 RPM",Não encontrado,Não encontrado,
11573,DISCO DE CORTE CORRENTE P/ MADEIRA RANGER,FERRAMENTAS,DISCO,DIAMANTADO,"Disco de corte para madeira da marca Ranger, utilizado em ferramentas elétricas para cortes precisos.",Não encontrado,Não encontrado,Não encontrado,
11583,DISCO DE SERRA CIRCULAR WIDEA RANGER,FERRAMENTAS,DISCO,DIAMANTADO,"Disco de serra circular Widea Ranger, utilizado para cortes precisos em madeira e outros materiais.",Não encontrado,Não encontrado,Não encontrado,
2231,DISCO DIAMANTADO EXT FINO 4.3/8 X 20MM PORCELANATO,FERRAMENTAS,DISCO,DIAMANTADO,"Disco diamantado para porcelanato, com espessura de 4.3/8 polegadas e diâmetro de 20mm.","Espessura: 4.3/8 polegadas, Diâmetro: 20mm, Material: Diamante, Aplicação: Porcelanato",Não encontrado,Não encontrado,
5761,DISCO DIAMANTADO IRWIN REFRIG.LISO 13891 *,FERRAMENTAS,DISCO,DIAMANTADO,"Disco diamantado da marca Irwin, modelo 13891, para uso refrigeração liso.",Não encontrado,Não encontrado,Não encontrado,
5762,DISCO DIAMANTADO IRWIN REFRIG.SEGMENTADO 13892 *,FERRAMENTAS,DISCO,DIAMANTADO,"Disco diamantado da marca Irwin, modelo refrigerado segmentado, código 13892. Utilizado para corte de materiais duros como cerâmica e concreto.",Não encontrado,Não encontrado,Não encontrado,
5763,DISCO DIAMANTADO IRWIN REFRIG.TURBO 13893 *,FERRAMENTAS,DISCO,DIAMANTADO,"Disco diamantado da marca Irwin, modelo Turbo, para uso refrigeração. Código do produto: 13893.",Não encontrado,Não encontrado,Não encontrado,
11575,DISCO DIAMANTADO LISO RANGER,FERRAMENTAS,DISCO,DIAMANTADO,"Disco diamantado liso Ranger, utilizado para corte de materiais duros como granito, concreto e cerâmica.",Não encontrado,Não encontrado,Não encontrado,
10059,DISCO DIAMANTADO MP PORCEL RAIADO,FERRAMENTAS,DISCO,DIAMANTADO,"Disco diamantado para porcelanato raiado, ideal para corte preciso e limpo em superfícies cerâmicas.",Não encontrado,Não encontrado,Não encontrado,
11581,DISCO DIAMANTADO MULTI CORTE RANGER,FERRAMENTAS,DISCO,DIAMANTADO,"Disco diamantado multi corte Ranger, utilizado para cortes precisos em diversos materiais.",Não encontrado,Não encontrado,Não encontrado,
5692,DISCO DIAMANTADO NORTON SEGMENTADO CLASSIC *,FERRAMENTAS,DISCO,DIAMANTADO,"Disco diamantado Norton segmentado Classic, utilizado para corte de materiais duros.",Não encontrado,Não encontrado,Não encontrado,
1962,DISCO DIAMANTADO NORTON TURBO EN 13236 110 X 20MM *,FERRAMENTAS,DISCO,DIAMANTADO,"Disco diamantado Norton Turbo EN 13236, com diâmetro de 110mm e espessura de 20mm, ideal para corte de materiais duros.","Diâmetro: 110mm, Espessura: 20mm",Não encontrado,Não encontrado,
10051,DISCO DIAMANTADO PORCELANATO,FERRAMENTAS,DISCO,DIAMANTADO,"Disco diamantado para corte de porcelanato, proporcionando precisão e durabilidade na aplicação.",Não encontrado,Não encontrado,Não encontrado,
11577,DISCO DIAMANTADO SEGMENTADO RANGER,FERRAMENTAS,DISCO,DIAMANTADO,"Disco diamantado segmentado Ranger, utilizado para corte de materiais duros como granito, concreto e cerâmica.",Não encontrado,Não encontrado,Não encontrado,
11579,DISCO DIAMANTADO TURBO RANGER,FERRAMENTAS,DISCO,DIAMANTADO,"Disco diamantado Turbo Ranger, utilizado para corte de materiais duros como concreto e granito.",Não encontrado,Não encontrado,Não encontrado,
2285,"DISCO FLAP 4,5 X 7/8 GRAO 120 *",FERRAMENTAS,DISCO,FLAP,"Disco Flap de 4,5 polegadas com grau 120, utilizado para lixar e polir superfícies.","Diâmetro: 4,5 polegadas, Furo central: 7/8 polegadas, Grau: 120",Não encontrado,Não encontrado,
2264,"DISCO FLAP 4,5 X 7/8 GRAO 40 *",FERRAMENTAS,DISCO,FLAP,"Disco Flap de 4,5 polegadas com grao 40, utilizado para lixar e polir superfícies.","Diâmetro: 4,5 polegadas, Furo: 7/8 polegadas, Grau: 40",Não encontrado,Não encontrado,
3693,"DISCO FLAP 4,5 X 7/8 GRAO 60 *",FERRAMENTAS,DISCO,FLAP,"Disco Flap de 4,5 polegadas com furo de 7/8 polegadas, grau 60.","Diâmetro: 4,5 polegadas, Furo: 7/8 polegadas, Grau: 60",Não encontrado,Não encontrado,
3124,"DISCO FLAP 4,5 X 7/8 GRAO 80 *",FERRAMENTAS,DISCO,FLAP,"Disco Flap de 4,5 polegadas com grao 80, utilizado para lixamento em ferramentas elétricas.","Diâmetro: 4,5 polegadas, Furo central: 7/8 polegadas, Grau: 80",Não encontrado,Não encontrado,
3201,DISCO FLAP 7'' X 7/8 GRAO 80 *,FERRAMENTAS,DISCO,FLAP,"Disco Flap de 7 polegadas com grau 80, utilizado para lixar e polir superfícies.","Diâmetro: 7 polegadas, Espessura: 7/8 polegadas, Grau: 80",Não encontrado,Não encontrado,
2358,"DISCO FLAP 7"" X 7/8 GRAO 120 *",FERRAMENTAS,DISCO,FLAP,"Disco Flap de 7 polegadas com grau 120, utilizado para lixar e polir superfícies.","Diâmetro: 7 polegadas, Espessura: 7/8 polegada, Grau: 120",Não encontrado,Não encontrado,
2265,"DISCO FLAP 7"" X 7/8 GRAO 40 *",FERRAMENTAS,DISCO,FLAP,"Disco Flap de 7 polegadas com grau 40, utilizado para lixar e polir superfícies.","Diâmetro: 7 polegadas, Espessura: 7/8 polegada, Grau: 40",Não encontrado,Não encontrado,
3593,"DISCO FLAP 7"" X 7/8 GRAO 60 *",FERRAMENTAS,DISCO,FLAP,"Disco Flap de 7 polegadas com grau 60, utilizado para lixar e polir superfícies.","Diâmetro: 7 polegadas, Espessura: 7/8 polegadas, Grau: 60",Não encontrado,Não encontrado,
1111,REBOLO 3 X 1/2 GRAO 60 *,FERRAMENTAS,DISCO,REBOLO,"Rebolo de 3 x 1/2 polegadas, grao 60. Utilizado para trabalhos de desbaste e acabamento em metais e madeiras.","Diâmetro: 3 polegadas, furo: 1/2 polegada, grao: 60",Não encontrado,Não encontrado,
2352,REBOLO 6 X 3/4 GRAO 36 *,FERRAMENTAS,DISCO,REBOLO,"Rebolo de 6 polegadas de diâmetro e 3/4 de espessura, com grao 36.","Diâmetro: 6 polegadas, Espessura: 3/4 polegada, Grao: 36",Não encontrado,Não encontrado,
3501,REBOLO 6 X 3/4 GRAO 60 *,FERRAMENTAS,DISCO,REBOLO,"Rebolo de 6 polegadas de diâmetro e 3/4 de espessura, com grão 60.","Diâmetro: 6 polegadas, Espessura: 3/4 polegada, Grão: 60",Não encontrado,Não encontrado,
10065,TRENA BONO 10,FERRAMENTAS,FERRAMENTAS,FERRAMENTA,"Trena Bono 10, um dispositivo de medição portátil para uso em diversas atividades.",Não encontrado,Não encontrado,Não encontrado,
10069,SERRA VIDEA 4 .1/2,FERRAMENTAS,FERRAMENTAS,LIMPEZA,"Serra Videa de 4 1/2 polegadas, ferramenta utilizada para cortes precisos em madeira e metais.","Diâmetro da lâmina: 4 1/2 polegadas, potência: não especificada, voltagem: não especificada.",Não encontrado,Não encontrado,
1192,BROXA QUADRADA NYLON MAX *,FERRAMENTAS,MATERIAL DE PINTURA,PINCEIS E ACESSORIOS,"Brosse quadrada de nylon, modelo Max, para limpeza geral.",Não encontrado,Não encontrado,Não encontrado,
1193,BROXA REDONDA NYLON C/ CABO PVC,FERRAMENTAS,MATERIAL DE PINTURA,PINCEIS E ACESSORIOS,Broxa redonda feita de nylon com cabo de PVC.,Não encontrado,Não encontrado,Não encontrado,
1877,ROLO ESPUMA 15CM C/ SUP 430/406 *,FERRAMENTAS,MATERIAL DE PINTURA,PINCEIS E ACESSORIOS,"Rolo de espuma de 15cm com suporte, modelo 430/406.","Diâmetro: 15cm, Modelo: 430/406",Não encontrado,Não encontrado,
1878,ROLO ESPUMA 5CM C/ SUP 430/406 *,FERRAMENTAS,MATERIAL DE PINTURA,PINCEIS E ACESSORIOS,"Rolo de espuma com 5cm de altura, compatível com suporte 430/406.","Altura: 5cm, Compatível com suporte 430/406",Não encontrado,Não encontrado,
1879,ROLO ESPUMA 9CM C/ SUP 430/406 *,FERRAMENTAS,MATERIAL DE PINTURA,PINCEIS E ACESSORIOS,"Rolo de espuma com 9cm de diâmetro, compatível com suporte 430/406.","Diâmetro: 9cm, Suporte: 430/406",Não encontrado,Não encontrado,
2289,ROLO LA DE CARNEIRO 15 CM C/CABO *,FERRAMENTAS,MATERIAL DE PINTURA,PINCEIS E ACESSORIOS,"Rolo de lã de carneiro com cabo, medindo 15 cm.","Comprimento: 15 cm, Material: lã de carneiro e cabo.",Não encontrado,Não encontrado,
3156,ROLO LA DE CARNEIRO 5 CM C/CABO *,FERRAMENTAS,MATERIAL DE PINTURA,PINCEIS E ACESSORIOS,"Rolo de lã de carneiro com cabo, medindo 5 cm de diâmetro.",Diâmetro: 5 cm,Não encontrado,Não encontrado,
